id,nome,data_nascimento,cpf,cep,cidade,estado,pais,genero,telefone,email,data_cadastro
efa5c2d4-4139-4f01-aee7-e640b739218f,Anthony Gabriel Moura,1985-12-05,475.630.980-33,05798-586,Correia,AP,Brasil,F,+55 (041) 1714 8789,47563098033@exemplo.com.br,2025-07-15
11f4eeb9-942b-45d8-aab9-880a582dd777,Nicole Camargo,2002-09-18,517.742.329-60,52049810,Mendes,PE,Brasil,M,(084) 2691 0851,51774232960@exemplo.com.br,2023-12-30
cb5f2d57-0145-4abb-9ca5-f6e9ca80f7c9,Isabel Oliveira,1964-02-20,611.740.428-70,00050-021,Oliveira,RR,Brasil,M,+55 (031) 9326 1972,61174042870@exemplo.com.br,2024-12-03
2a9dd5d3-c650-4cce-aaf8-4ba1c4a773b3,Sarah Dias,1989-03-28,613.782.794-69,58279633,Cardoso,TO,Brasil,F,+55 71 9292 7953,61378279469@exemplo.com.br,2023-12-07
80bf0e8f-77de-4bbd-8f6a-18796eeee5a0,Bella Teixeira,1960-03-23,197.500.731-38,94766-580,da Mota,MS,Brasil,F,+55 11 5179 7934,19750073138@exemplo.com.br,2024-07-05
0bf8a521-62ed-46cf-bed1-67929fa2bbfa,Maria Eduarda Ramos,1946-06-13,836.930.731-32,35547-534,Rocha,TO,Brasil,F,+55 31 8916 0239,83693073132@exemplo.com.br,2025-07-16
b436b5f7-20d0-4c8f-b836-03ac1e059fa4,Mathias da Luz,1957-09-30,565.289.198-67,86859-991,Rios do Oeste,AL,Brasil,F,0500-284-1470,56528919867@exemplo.com.br,2024-01-27
f16dab10-c249-483b-9f4d-7e302f6f457d,Isabela Pinto,1991-03-15,445.313.894-52,27183-452,Gonçalves do Norte,PI,Brasil,F,21 0585-7505,44531389452@exemplo.com.br,2024-05-10
9765f479-37f0-48e2-b7b1-4a4ad4a5ce6d,Isabela Vieira,1972-05-15,020.938.738-39,58282-583,Cirino do Norte,AP,Brasil,F,+55 (051) 7563 3353,02093873839@exemplo.com.br,2023-09-19
7a537ea9-a870-4c49-8316-01b29fa68435,Hadassa da Cunha,1947-06-08,651.275.560-69,87901-674,Santos,RR,Brasil,F,+55 31 2043 1354,65127556069@exemplo.com.br,2024-09-07
b6bbacc5-9ba1-474c-9945-f4458e6f5bac,Sra. Olívia Santos,1941-03-03,587.505.855-11,87196348,Costela do Amparo,RS,Brasil,F,+55 (031) 4767 6389,58750585511@exemplo.com.br,2024-02-26
bc13cb53-b39d-4556-b20c-58ab4a982515,Bruno Garcia,1978-04-30,371.081.400-99,84971-531,Cavalcante Verde,RS,Brasil,M,+55 51 6731 9917,37108140099@exemplo.com.br,2025-06-20
ed9170d5-c656-4ea2-89bd-5196f377fa12,Pedro da Costa,1978-06-07,648.880.016-43,83557-345,Pacheco da Serra,MG,Brasil,F,+55 81 1110-6410,64888001643@exemplo.com.br,2025-03-23
4b3ac7a4-ecd5-4e44-ac1e-8d284c337f62,Sra. Natália da Rocha,1963-04-17,542.019.463-98,31527-824,Vieira,BA,Brasil,M,+55 (084) 9124-2646,54201946398@exemplo.com.br,2025-03-20
a88e2a97-18d5-437b-8d76-2e98fa1e1627,Sabrina Souza,1968-06-05,690.237.435-60,01837-757,Barbosa,RN,Brasil,F,81 8480-4732,69023743560@exemplo.com.br,2024-10-29
94a7234c-c072-4862-871c-b042d8ffc98e,Dra. Liz Vargas,1993-01-03,217.324.289-42,58712823,Freitas,PB,Brasil,M,51 9479 4505,21732428942@exemplo.com.br,2025-06-18
295ba385-2286-455f-b3be-a781198c6309,Sofia Almeida,1939-07-27,783.650.216-06,38544861,Aparecida,RR,Brasil,M,0300-699-5052,78365021606@exemplo.com.br,2025-05-27
94560a7b-65df-45e0-b4ac-7cea0149a8ce,Rael Sousa,1975-11-02,323.062.541-61,52709943,Andrade,RJ,Brasil,M,+55 31 1178-5206,32306254161@exemplo.com.br,2025-02-08
0e51bc20-8da4-4cab-b4c6-33060409172a,Henry Gabriel Cunha,1996-01-03,124.563.516-32,17101-393,Pinto de Macedo,AP,Brasil,M,+55 11 0839 2252,12456351632@exemplo.com.br,2025-04-15
3441018b-14db-4ecb-acf0-6549df7c941d,Juliana Sousa,1967-03-06,459.642.300-37,86547440,Pastor do Galho,PE,Brasil,M,(061) 5928 1129,45964230037@exemplo.com.br,2023-09-23
2df688d9-0356-431e-944c-e51b23093034,Helena da Cruz,1996-01-24,436.505.998-40,16447841,Cavalcanti da Serra,PE,Brasil,F,0800 037 2912,43650599840@exemplo.com.br,2024-12-28
baf3b338-932f-41db-ba18-7f917e924924,Maria Clara da Costa,1951-05-17,932.235.734-98,78181287,Camargo,TO,Brasil,F,+55 (011) 9572 2654,93223573498@exemplo.com.br,2025-07-27
a057f77b-02f2-456c-a0a4-04ab294fc2f1,Thales Peixoto,1993-07-06,092.526.985-05,28310-077,Martins,SE,Brasil,F,+55 11 3019-4815,09252698505@exemplo.com.br,2023-10-22
bf891bc2-8828-48a0-9b35-800a8a105272,Luara Ferreira,1971-10-18,011.871.972-71,24795-809,Lopes de Farias,PB,Brasil,F,(061) 0498 4845,01187197271@exemplo.com.br,2024-09-22
a8ddb1d1-ec6f-4edf-aba0-c43c69277386,Emanuelly Rezende,1934-11-05,975.184.509-87,72867421,da Conceição,AM,Brasil,F,+55 (061) 5007-5848,97518450987@exemplo.com.br,2024-04-18
32d0086f-eab5-41e8-8f01-b5e219840b5a,Maria Cecília da Cunha,1992-11-24,590.949.593-24,83939879,da Mata do Oeste,MS,Brasil,F,(084) 8573-4230,59094959324@exemplo.com.br,2023-12-19
5d313da7-2cef-45bf-bda4-5ab375543d8b,Davi Luiz Rezende,1971-10-26,525.440.229-43,13231-466,Alves da Praia,BA,Brasil,F,71 4481 0111,52544022943@exemplo.com.br,2023-09-10
72d8e11b-2f47-4647-b1e5-985e0657e0bb,Isabelly Pimenta,1956-09-06,011.468.967-04,90909-653,Guerra,MG,Brasil,F,+55 11 6087 0189,01146896704@exemplo.com.br,2024-10-31
0ff5563f-9c71-4bad-8fd4-a1c727058db6,Sr. Otávio Lopes,1965-10-04,207.283.533-50,87396-206,Pinto,PA,Brasil,F,+55 (084) 7204-9648,20728353350@exemplo.com.br,2024-08-23
2f8a30c0-ca75-4a4b-9d2f-4db491bf9b74,Rafael Costela,1948-11-29,169.547.324-56,42370-978,Pastor,PE,Brasil,M,+55 71 6755 1293,16954732456@exemplo.com.br,2023-11-05
3e4da9a7-ce3f-4a40-a66f-118edee9dcce,José Pedro Mendonça,1988-02-17,024.867.159-94,28973-559,Carvalho,AM,Brasil,F,0300-099-0303,02486715994@exemplo.com.br,2023-12-22
7653ffac-9305-476c-8895-838bcc203e16,Sra. Maria Vitória Novais,1966-03-26,076.416.438-83,10669985,da Costa Alegre,MS,Brasil,M,+55 21 9739 3345,07641643883@exemplo.com.br,2024-07-24
5e17e6c1-f21a-4f5f-beeb-d8aa1dbc9577,Sr. Alexandre Nascimento,1984-10-11,453.826.639-53,80380-712,Cunha do Campo,MA,Brasil,M,(071) 5978 3412,45382663953@exemplo.com.br,2024-05-17
17c2c813-8b41-4dcb-9151-6d983aad2326,Dra. Stella Novais,1998-02-11,704.480.987-81,21822309,Rios,PB,Brasil,F,+55 (021) 9219-0593,70448098781@exemplo.com.br,2024-10-10
b0c9d82f-ab08-48dc-a014-056f2c485a96,Sr. Breno Sá,2002-05-10,075.766.195-58,27691-471,Aragão,RJ,Brasil,M,+55 (041) 4832 1925,07576619558@exemplo.com.br,2024-09-19
943eb7f0-edff-4c95-95e1-e291addd89b3,Léo da Luz,1950-06-08,334.954.726-72,11140-333,Silva,RJ,Brasil,M,+55 (041) 5020-3713,33495472672@exemplo.com.br,2023-09-10
66de218d-2c36-450c-9501-71afd04f6ec9,Davi Sales,2002-12-28,532.122.673-49,22073877,Pimenta,CE,Brasil,F,(051) 1939 4621,53212267349@exemplo.com.br,2025-07-02
de8f0146-b35e-40d8-8115-3e46665f3b5f,Srta. Sophia Pinto,1941-10-31,087.515.826-68,14850-186,Azevedo do Campo,TO,Brasil,F,+55 84 1354 0759,08751582668@exemplo.com.br,2025-03-07
5e151633-5a5c-4df8-82f6-481538db2a0b,Eloá Pereira,1958-02-03,262.483.768-35,99888959,Moreira do Galho,DF,Brasil,F,+55 (081) 0332 5895,26248376835@exemplo.com.br,2025-07-08
51abb25b-5e1e-4530-9ed6-34924e013d57,Manuella Viana,1963-05-03,897.507.665-41,45392-730,Carvalho,CE,Brasil,F,+55 51 9671 9840,89750766541@exemplo.com.br,2024-11-26
1e53cae8-8034-4f44-b639-8f85aedcb2e6,Eduardo Silva,2000-11-15,783.657.717-87,51115086,Souza da Serra,SC,Brasil,F,+55 (061) 6504 1772,78365771787@exemplo.com.br,2024-05-01
ad87b363-a0c2-4cd2-9108-48868531d8bd,Dr. Kevin da Mota,1936-11-11,663.158.125-49,59432-711,Novaes de Rios,PR,Brasil,M,(071) 6175 0375,66315812549@exemplo.com.br,2025-03-20
f92ca8d1-1dac-468e-a374-8a4bae90049d,Matheus Cassiano,1935-12-26,721.889.012-82,86173-194,Fogaça de Vasconcelos,ES,Brasil,F,(084) 8742 3041,72188901282@exemplo.com.br,2024-03-15
e72380bc-8809-4a89-933e-5413b83f7fcd,Carolina Sales,1974-12-08,733.173.095-82,29166-449,Ramos dos Dourados,AC,Brasil,F,51 0507 3966,73317309582@exemplo.com.br,2024-02-15
96f1f646-5d01-45aa-a643-039c792a534d,Luiza da Cruz,1994-05-30,535.579.780-28,99413-078,da Rosa,SE,Brasil,M,21 3426 1517,53557978028@exemplo.com.br,2023-08-12
15f27d98-7617-4008-ba6b-a3eacd0970f1,Maria Luiza Correia,1952-12-15,526.988.542-07,48566-594,Mendes,RO,Brasil,M,+55 (051) 3603 9989,52698854207@exemplo.com.br,2025-03-12
c94156fa-251a-41b4-944e-4d1da8f3eed9,Srta. Marina Brito,1987-07-14,003.046.982-60,01051-799,Rezende,PB,Brasil,F,0800-466-3560,00304698260@exemplo.com.br,2023-12-10
bd2e0e08-5e4e-4885-b317-031277411c97,Heloísa Cavalcante,1965-08-07,445.346.865-96,39703352,Campos,PR,Brasil,M,+55 51 3188 8649,44534686596@exemplo.com.br,2024-04-03
fa697edd-5c1a-48af-97e4-42d159b3d135,Fernando Guerra,1954-03-29,924.209.091-62,98808-819,Borges da Serra,RJ,Brasil,F,+55 (051) 7874-6301,92420909162@exemplo.com.br,2024-11-06
e7fe2c5a-bb76-40d0-be7f-58a7fe20b201,Raquel Albuquerque,1993-08-05,170.053.516-33,14921-287,Fogaça,AP,Brasil,M,+55 (061) 8854 4820,17005351633@exemplo.com.br,2025-01-06
8c8b110f-7437-4653-938a-fa33ed09bbc5,Ayla Caldeira,1952-01-18,347.426.644-70,33354-657,Pires das Flores,MA,Brasil,M,+55 31 4881 9015,34742664470@exemplo.com.br,2024-07-08
3d79a30d-a99c-4bb4-a4da-884a148a9607,Marina Vasconcelos,1977-04-29,930.332.407-60,84389367,Carvalho,PB,Brasil,F,+55 (021) 6093-1304,93033240760@exemplo.com.br,2025-03-18
4ce09f1f-0f1f-418a-b078-e5ea2866234c,Dr. Luiz Otávio Fogaça,1950-07-31,026.527.876-21,43610075,Rios de Cardoso,MT,Brasil,F,0300 177 3901,02652787621@exemplo.com.br,2025-08-03
a7e2b573-681b-4d88-9c62-5fc8561eb18d,Alexia Ferreira,1960-07-17,953.628.687-10,93786645,Gomes de Fonseca,RO,Brasil,M,+55 (071) 3171-1014,95362868710@exemplo.com.br,2025-01-18
e84533c2-21f2-4065-a90a-95454575f6fa,Erick Aparecida,1963-06-15,118.286.747-04,47976-187,Mendonça,GO,Brasil,F,+55 11 9151-5861,11828674704@exemplo.com.br,2023-08-30
2f7e3773-5c18-4924-a533-9a0ca9bee72d,Dr. Mateus da Cunha,1990-07-27,407.186.211-74,46266-320,Borges,TO,Brasil,M,(084) 7463-9080,40718621174@exemplo.com.br,2025-03-23
e9998db6-5f93-4d2f-845c-88748914d390,Caio Pires,1944-05-06,410.315.867-55,63631945,Melo da Mata,SC,Brasil,M,61 5237-9349,41031586755@exemplo.com.br,2024-12-16
021fdbb2-1523-4862-90b1-66637aa8c85c,Paulo Souza,1957-01-18,780.398.473-49,89877223,Rocha da Mata,RR,Brasil,M,+55 51 1388 9621,78039847349@exemplo.com.br,2023-12-11
f15df28d-b168-473f-9218-c37590976ef6,Sr. Rhavi Freitas,1953-06-29,830.202.008-67,07284076,Cavalcanti de Machado,GO,Brasil,M,+55 (031) 0015-4129,83020200867@exemplo.com.br,2025-03-15
6994e4b3-984b-45b5-85f8-d9aa2ca3ef56,Dr. Benjamim Peixoto,1945-11-17,375.421.908-40,02869790,Caldeira de Cunha,SE,Brasil,M,(081) 7650 5293,37542190840@exemplo.com.br,2023-09-29
8d2dfff3-4c43-4c41-8e44-bd47c90944fa,Emanuelly Melo,2001-12-25,759.633.009-65,33141-047,Novais,AC,Brasil,F,+55 (081) 9357-0590,75963300965@exemplo.com.br,2025-04-05
ccdbf5d7-25fa-413f-902f-277569ec04ac,Liam da Costa,1982-07-29,327.773.180-24,04478775,Garcia do Campo,GO,Brasil,F,+55 41 9906 4424,32777318024@exemplo.com.br,2024-03-07
084fc061-ef81-4341-bc83-85482d170a2f,Sophie Castro,1970-03-14,230.880.485-60,16802152,Pires da Praia,RN,Brasil,M,+55 (011) 3681 9578,23088048560@exemplo.com.br,2024-01-19
1636d257-37e7-4aae-8f48-564162cc08b7,Sr. Matteo Sales,1998-04-11,716.507.397-63,17948-483,Casa Grande,SP,Brasil,M,(081) 4645 6712,71650739763@exemplo.com.br,2024-12-28
4f3d0939-c90e-4280-801a-8f52fae1bec6,Thales Castro,1983-07-28,422.588.395-96,65687-319,Farias,AP,Brasil,F,+55 (021) 8145 3335,42258839596@exemplo.com.br,2024-04-21
f7577fa9-d6bb-460c-b943-29a15b816633,Sra. Ana Júlia Casa Grande,1956-06-30,048.357.666-02,20628-620,Almeida,AM,Brasil,M,(021) 7641-6198,04835766602@exemplo.com.br,2024-04-01
ab341528-b01a-44eb-b90d-db76985983d3,Antony Costela,1936-11-26,448.024.624-60,04710090,Santos,RS,Brasil,F,51 5651 2421,44802462460@exemplo.com.br,2023-08-09
561c99a3-eaea-4048-875b-808125a81ae1,Brenda Marques,1997-12-13,309.830.609-30,86909305,Sampaio do Sul,PE,Brasil,F,+55 (041) 0286 9583,30983060930@exemplo.com.br,2023-11-22
b93a45fe-8362-490b-8b36-bee951738701,Mariana Fernandes,1977-05-31,630.407.379-67,03906388,Barros da Praia,RR,Brasil,F,(041) 1584-1957,63040737967@exemplo.com.br,2025-01-31
6e8bc02a-616a-477c-b1c4-2d36749bf959,Theo Teixeira,1975-10-13,940.821.312-98,71200-152,Brito,DF,Brasil,F,0300-693-4871,94082131298@exemplo.com.br,2024-09-21
432e9d4c-5525-4d07-90f7-2d3fbe92b17b,Carolina Araújo,1948-12-31,072.062.007-89,89520-841,Cirino,GO,Brasil,F,(071) 9048-9383,07206200789@exemplo.com.br,2024-02-08
2edd3d4d-781c-4e77-ac59-7506748e81e5,Isabella Pinto,1979-09-02,280.605.318-29,78736239,Fogaça do Oeste,RN,Brasil,F,71 0086 3014,28060531829@exemplo.com.br,2025-03-12
35b41b99-7af5-4c7a-9b06-fc549ca4ef40,Vitor Pires,1992-04-30,674.574.136-85,27271698,Martins,PA,Brasil,M,(031) 8846-9673,67457413685@exemplo.com.br,2024-10-14
b55c0166-9153-4456-b891-34679f3e7070,Alícia Cassiano,1981-02-25,007.560.375-42,59998-207,Lima de das Neves,RN,Brasil,M,84 6134-9681,00756037542@exemplo.com.br,2024-09-04
384e9143-9e17-455d-9c7e-ed6563522c83,Rebeca Teixeira,1969-07-28,371.468.040-94,25098-858,da Costa da Prata,PE,Brasil,F,0800 226 8920,37146804094@exemplo.com.br,2023-10-16
10ca7034-a680-44b3-a85c-5fa6d9e82395,Nicole da Mata,1990-10-20,646.616.190-08,18063559,Novais,ES,Brasil,M,51 4224 7150,64661619008@exemplo.com.br,2024-05-07
6459c7fa-74fc-482f-be4a-48a749145ec5,Julia Porto,1991-05-19,945.022.512-74,47872658,Nogueira de Vieira,SP,Brasil,F,(071) 3147-7573,94502251274@exemplo.com.br,2024-03-10
6a6fde6f-81b5-41f7-9f64-16bbb03b41de,Esther Rocha,2007-01-16,664.745.118-89,26876421,Castro,MA,Brasil,M,(021) 6179 5651,66474511889@exemplo.com.br,2024-06-24
63719b0e-9466-4090-baaf-3ad0280ef6de,Bryan Nascimento,1938-09-03,256.497.124-75,73229960,Montenegro,AM,Brasil,F,0300 083 8613,25649712475@exemplo.com.br,2024-03-25
30cc2283-84f5-4cdf-8ba9-b601b4595e82,Erick Marques,1943-05-27,111.667.048-82,64848-072,Novaes da Serra,AC,Brasil,F,+55 41 7579 9323,11166704882@exemplo.com.br,2023-12-26
c646df72-321b-41f5-bc73-da91828d4cc2,Maria Isis Martins,1950-11-02,828.355.050-72,98751-048,Abreu do Galho,CE,Brasil,M,+55 (084) 6807-5770,82835505072@exemplo.com.br,2025-05-05
0b400893-806e-46cb-a1d3-57c05748c746,Catarina Câmara,1949-02-09,258.022.902-83,17171276,Caldeira,AP,Brasil,M,+55 (061) 6816-2467,25802290283@exemplo.com.br,2024-09-05
2b7e4d27-ef14-432c-9395-9ab378e39a27,Davi Lucas Cavalcanti,1993-11-18,023.321.635-06,56894010,Borges,TO,Brasil,F,71 5295-3048,02332163506@exemplo.com.br,2024-03-24
459c2e53-a6eb-4da2-9a06-ce1c310a013a,Isabella da Rosa,1975-08-23,396.902.762-67,92189259,Fogaça Paulista,CE,Brasil,M,+55 41 2223-0061,39690276267@exemplo.com.br,2025-05-09
31150dc7-6d03-495f-ac1f-5018d5633eb9,Sr. Arthur Gabriel das Neves,1988-01-22,265.839.009-39,75417796,Gonçalves,DF,Brasil,M,21 7976-7669,26583900939@exemplo.com.br,2024-05-06
c46a74b0-294a-4acb-a4c5-28a9f39ba6f6,Dra. Júlia Sousa,1960-10-28,418.592.392-62,76090450,da Mota,MT,Brasil,M,+55 61 1775 7014,41859239262@exemplo.com.br,2025-03-18
1d9f0caf-ec70-4627-9f27-32479b694fe5,Manuela Guerra,1970-11-13,165.746.020-13,93033-804,Costela Alegre,CE,Brasil,F,31 7098-3490,16574602013@exemplo.com.br,2024-05-31
e68a8c66-9296-412e-b231-49ee7a08c3c7,Ana Cecília Sampaio,1937-03-10,187.848.095-85,68263-755,das Neves Alegre,PI,Brasil,F,+55 84 9232 7542,18784809585@exemplo.com.br,2025-05-26
866bfedf-30a4-421b-ad18-5186f4bf6f1a,Maitê Pires,1963-09-12,620.000.646-71,08399-759,Teixeira,BA,Brasil,F,+55 (041) 6737-6338,62000064671@exemplo.com.br,2024-01-10
21cbd4b8-9445-410d-8e97-e1092caf517e,Vitor Gabriel Fonseca,1968-04-23,241.839.248-72,35691212,Pacheco dos Dourados,TO,Brasil,F,0500-735-2859,24183924872@exemplo.com.br,2024-11-18
c78240bf-a079-40bf-be15-221c5065daba,Renan Sampaio,1935-02-15,132.272.068-71,44468-998,Gonçalves,AM,Brasil,M,(071) 8453 4964,13227206871@exemplo.com.br,2025-05-11
70946b47-56fa-4b1c-9864-91291f00f9ff,Thiago Cardoso,2003-05-11,995.897.953-80,42633-234,Dias do Amparo,SP,Brasil,M,+55 (041) 0135 5538,99589795380@exemplo.com.br,2024-12-24
14946512-1925-4f91-acba-adc94ab4e7c0,Sofia Brito,1946-12-23,215.740.521-11,90069-386,Rezende Paulista,AC,Brasil,F,51 3294 5471,21574052111@exemplo.com.br,2023-10-12
db612f34-e139-451c-9601-5afd50865ebb,Vitor Gabriel Lima,2006-01-27,641.861.981-76,65900621,Guerra de Minas,RJ,Brasil,M,61 2130-5642,64186198176@exemplo.com.br,2023-10-18
48df3f82-f169-4b27-bc75-cae9246614e3,Luiz Miguel Nascimento,1980-12-16,946.655.188-27,73875202,Aragão,CE,Brasil,M,61 8704-5192,94665518827@exemplo.com.br,2025-01-13
e2d34d7d-ea22-4846-bf0c-15d6cc2e5a4d,Ana Júlia Marques,1940-06-19,033.465.807-46,50329695,Sousa de Monteiro,GO,Brasil,M,51 4669 1379,03346580746@exemplo.com.br,2025-03-30
693e893c-f6e2-4f0a-900c-bea92fe62d16,Sr. Matheus Araújo,1963-07-27,711.308.411-29,48447-389,Montenegro,BA,Brasil,F,+55 (021) 5244-5524,71130841129@exemplo.com.br,2025-05-07
7d73ac8f-91ab-4f21-8da1-6d52776a7214,José Viana,2001-08-15,318.996.221-22,81166877,Casa Grande dos Dourados,CE,Brasil,M,+55 41 2960 8160,31899622122@exemplo.com.br,2024-10-19
6c35c5d3-85cb-4587-bb8d-0edf2391e05b,Lunna da Conceição,1998-10-29,021.861.583-77,24395-004,Macedo de Melo,AL,Brasil,M,+55 41 3683 1429,02186158377@exemplo.com.br,2023-10-06
cbc9c983-fa17-49bb-b317-7d635aefa45d,Alexandre Rios,1951-12-03,344.834.634-78,43326614,Freitas,TO,Brasil,F,81 2825-4774,34483463478@exemplo.com.br,2025-07-11
0413fbc5-2a32-427b-a983-6cd5efa03710,Heitor Jesus,1978-08-22,687.363.741-70,11471-298,Sousa de Pereira,BA,Brasil,M,61 4489 5675,68736374170@exemplo.com.br,2024-02-25
410bc091-956f-490d-91f3-c77f1cbed0e6,Lorenzo Casa Grande,2005-01-01,475.543.950-68,96742-679,Souza dos Dourados,GO,Brasil,M,+55 (071) 8041-5647,47554395068@exemplo.com.br,2024-02-10
71e648d5-eee2-43cd-9cc9-fd71156424b7,Vitor Andrade,1935-02-27,435.340.947-97,81017487,Sampaio,AP,Brasil,M,+55 (081) 7212-1373,43534094797@exemplo.com.br,2023-09-28
5f663c80-ca6c-4250-9028-616bbf5803a5,Sophie Cavalcanti,1974-01-11,097.725.340-59,99956-420,da Mata do Norte,PR,Brasil,M,+55 (021) 3740-1321,09772534059@exemplo.com.br,2023-11-29
90a23cd4-34d4-4084-99da-d4767885761e,João Miguel Martins,1937-11-22,464.775.523-36,16287629,Novaes,SE,Brasil,M,+55 (084) 9516-6253,46477552336@exemplo.com.br,2024-08-01
0322becb-76e4-437e-b0dd-1746a66f79e7,Benjamim Aragão,1985-01-31,814.194.151-49,33035-385,Nunes,AM,Brasil,M,(071) 6059-1527,81419415149@exemplo.com.br,2025-06-11
52ca5154-430e-4d1d-b457-e6d4d0d504d5,Emanuelly Rios,1956-06-15,129.657.881-49,22843387,Monteiro da Praia,PB,Brasil,F,+55 (031) 4478-1183,12965788149@exemplo.com.br,2025-04-25
1df87308-0f45-4282-94f0-7b4df1355874,Arthur Gabriel Azevedo,1994-02-19,804.856.635-83,77481185,Pinto de Oliveira,TO,Brasil,F,0300-884-4450,80485663583@exemplo.com.br,2024-09-19
ede9084f-6c8a-4d03-a663-1e888c2b66a9,Dr. Luiz Miguel Duarte,1946-08-19,263.182.160-83,95297-179,Mendes,RN,Brasil,F,31 5513 4523,26318216083@exemplo.com.br,2024-09-10
d6fc3f93-299a-4236-82c4-86058d0da866,André Pimenta,1990-08-30,591.882.705-71,25453912,da Mata,PR,Brasil,M,31 1141-2337,59188270571@exemplo.com.br,2024-07-05
78bd3ac9-c690-4161-9953-c508c49a5741,Daniel da Mata,1948-02-06,231.064.930-16,53733676,Nascimento da Mata,AM,Brasil,M,51 1410 1939,23106493016@exemplo.com.br,2025-07-31
319e8f9b-bc86-4ca9-a4bd-c9e3daad693e,Marcela Mendes,2000-06-05,934.947.689-44,41906-906,Vasconcelos,RN,Brasil,M,31 4842-9064,93494768944@exemplo.com.br,2023-11-11
f3823384-8134-4205-9d3f-e781b7cd84ba,João Felipe Abreu,1989-03-25,374.232.860-60,08895508,Viana,PB,Brasil,F,+55 41 4828-9704,37423286060@exemplo.com.br,2024-09-14
c6ae665c-fe9d-436d-853c-35d9d169851c,Marina Teixeira,1953-01-08,817.490.513-69,31391-319,Rezende,TO,Brasil,M,(011) 8239-0280,81749051369@exemplo.com.br,2024-11-25
500562d5-7415-439e-bb85-1e6777b7b9c8,Erick Sá,1937-12-02,982.293.041-01,12208-511,Leão,PI,Brasil,F,41 7853 7835,98229304101@exemplo.com.br,2024-03-14
3ba0f833-be02-43d4-b204-7a7ca763ee7e,Dr. José Peixoto,1969-12-31,015.327.264-63,07012455,Pinto do Amparo,CE,Brasil,M,(084) 3480 1467,01532726463@exemplo.com.br,2024-11-27
a15e5df3-663d-4a35-b8b4-cce224d35875,Sr. Davi Lucca Albuquerque,1941-12-21,210.104.362-21,32498-211,Guerra,RR,Brasil,F,+55 (081) 9595-1080,21010436221@exemplo.com.br,2025-02-08
31bb99a5-a3b6-4bc8-a464-9046af4bcc1d,Theodoro Silveira,1939-05-25,833.052.390-74,21728-885,Lima,TO,Brasil,M,(031) 8598-4568,83305239074@exemplo.com.br,2024-09-27
2e9bf924-10c2-49f2-ba12-d6b5e7a4fc6e,Ayla Pinto,1944-06-06,341.061.942-39,95133060,das Neves da Serra,ES,Brasil,F,+55 (031) 4728 1541,34106194239@exemplo.com.br,2024-05-31
e37c5364-d55e-419b-97ad-3e617a5e9bde,Benjamin Macedo,2001-01-21,068.191.976-81,24667046,Leão,RS,Brasil,M,81 4683-3395,06819197681@exemplo.com.br,2023-12-26
184f6eae-0ccb-42c0-a9eb-7c748f5dea31,Sr. Luigi Araújo,1965-12-30,282.027.816-28,09542841,Montenegro de Teixeira,AC,Brasil,M,(011) 0643 1026,28202781628@exemplo.com.br,2025-07-04
d4eedc0f-7dc8-43ff-815a-ac9d9cb7ced2,Theodoro Marques,1943-04-12,720.925.240-95,51042653,Pereira de Rios,RJ,Brasil,F,+55 71 1634-0934,72092524095@exemplo.com.br,2023-08-09
406693f3-912f-4e94-9384-3b2804dc59ba,Benjamim Gonçalves,1991-05-05,708.851.651-21,01838-765,Freitas,AM,Brasil,F,(011) 3275-2098,70885165121@exemplo.com.br,2024-12-22
48521a46-1423-4221-80ef-e3d92a7086ca,Bruno Sales,1936-04-25,764.825.223-91,11376091,da Cunha do Amparo,MS,Brasil,M,+55 (061) 8634-8359,76482522391@exemplo.com.br,2024-12-08
3109d8f6-2634-44f7-9184-c0452e68d1d4,Lunna Carvalho,1998-08-20,212.232.399-39,83414-219,Cunha da Mata,MG,Brasil,M,+55 (041) 6730-8978,21223239939@exemplo.com.br,2023-12-25
c61a0a89-6788-4742-a179-f6b8d7aca09b,Eduarda Nunes,1964-02-09,028.650.293-48,56336701,Jesus das Pedras,MA,Brasil,M,61 2897-0009,02865029348@exemplo.com.br,2024-06-11
2d482c6c-8e0d-466b-bf36-32da61246127,Sophie Costa,1978-04-20,254.596.352-26,28324579,Andrade de Fogaça,MT,Brasil,F,(081) 9191 7858,25459635226@exemplo.com.br,2024-07-27
bbf430fa-1aa2-4b3f-9ae9-601614807912,Emilly Araújo,1941-09-16,400.727.918-00,50719-750,Cavalcanti de Rodrigues,ES,Brasil,M,0800-145-9468,40072791800@exemplo.com.br,2023-09-27
15a01e8d-af7c-4c0a-8495-558af3c4345e,Sr. Nicolas Siqueira,1991-11-19,452.486.148-08,28285-948,Barbosa das Flores,GO,Brasil,M,+55 21 1456 8762,45248614808@exemplo.com.br,2025-01-26
34037fbf-7620-4c63-b50e-3d5ff8f8ac3b,André Cardoso,1959-05-22,461.632.257-56,86995-921,Pires Paulista,PA,Brasil,M,84 8392 5104,46163225756@exemplo.com.br,2025-06-12
48732ba5-1a2f-4ac7-bbf7-b13a2f707af2,Nina Cavalcanti,1990-04-20,353.676.504-47,27927099,Barros do Campo,PA,Brasil,M,(061) 9328-0803,35367650447@exemplo.com.br,2024-07-18
